Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index
AMZN240119C03295000,2022-05-18 8:33AM EST,3295.0,138.85,206.7,220.4,0.0,-,5.0,33,0.00%,Call,2024-01-19,887
AMZN240119C03380000,2022-05-20 9:03AM EST,3380.0,111.6,187.5,201.5,0.0,-,8.0,77,0.00%,Call,2024-01-19,898
AMZN240119C03390000,2022-05-13 1:39PM EST,3390.0,124.28,185.6,199.5,0.0,-,4.0,61,0.00%,Call,2024-01-19,899
AMZN240119C03400000,2022-05-31 11:51AM EST,3400.0,198.6,183.35,197.35,0.0,-,5.0,844,0.00%,Call,2024-01-19,900
AMZN240119C03470000,2022-06-03 2:11PM EST,3470.0,177.3,169.25,183.0,83.05,+88.12%,4.0,60,0.00%,Call,2024-01-19,907
AMZN240119C03490000,2022-05-24 2:42PM EST,3490.0,83.79,165.4,179.0,0.0,-,53.0,69,0.00%,Call,2024-01-19,909
AMZN240119C03510000,2022-06-03 2:06PM EST,3510.0,171.1,161.6,175.45,37.82,+28.38%,22.0,153,0.00%,Call,2024-01-19,911
AMZN240119C03540000,2022-06-03 2:12PM EST,3540.0,161.45,156.15,170.25,82.2,+103.72%,4.0,31,0.00%,Call,2024-01-19,914
AMZN240119C03550000,2022-06-01 11:28AM EST,3550.0,164.5,154.3,168.0,0.0,-,8.0,118,0.00%,Call,2024-01-19,915
AMZN240119C03590000,2022-06-03 11:06AM EST,3590.0,156.18,147.4,161.35,-8.39,-5.10%,5.0,34,0.00%,Call,2024-01-19,919
AMZN240119C03610000,2022-06-02 10:43AM EST,3610.0,153.0,144.15,157.5,0.0,-,8.0,50,0.00%,Call,2024-01-19,921
AMZN240119C03630000,2022-06-02 11:32AM EST,3630.0,156.25,140.7,154.5,0.0,-,16.0,14,0.00%,Call,2024-01-19,923
AMZN240119C03640000,2022-06-02 11:32AM EST,3640.0,154.6,138.85,152.4,0.0,-,17.0,44,"1,846.68%",Call,2024-01-19,924
AMZN240119C03900000,2022-06-03 2:43PM EST,3900.0,108.95,102.75,115.3,-9.77,-8.23%,7.0,104,"1,070.85%",Call,2024-01-19,930
AMZN240119C04000000,2022-06-03 2:46PM EST,4000.0,97.0,92.5,102.0,-15.6,-13.85%,6.0,823,990.03%,Call,2024-01-19,932
AMZN240119C04100000,2022-05-31 2:32PM EST,4100.0,82.0,82.5,92.5,0.0,-,4.0,590,932.67%,Call,2024-01-19,934
AMZN240119C04500000,2022-06-03 2:56PM EST,4500.0,59.9,53.35,62.95,-6.0,-9.10%,10.0,998,786.38%,Call,2024-01-19,942
AMZN240119C04600000,2022-05-31 2:29PM EST,4600.0,48.5,48.25,57.5,0.0,-,6.0,122,762.26%,Call,2024-01-19,944
AMZN240119C05000000,2022-06-03 12:49PM EST,5000.0,37.09,33.05,41.05,-1.98,-5.07%,7.0,474,690.43%,Call,2024-01-19,952
AMZN240119C05400000,2022-06-03 2:12PM EST,5400.0,26.0,23.6,30.65,-3.85,-12.90%,23.0,2045,643.95%,Call,2024-01-19,956
AMZN240119P00050000,2023-11-30 3:50PM EST,50.0,0.01,0.0,0.01,0.0,-,5.0,7580,96.88%,Put,2024-01-19,958
AMZN240119P00053000,2023-12-07 3:30PM EST,53.0,0.01,0.0,0.01,0.0,-,482.0,7338,93.75%,Put,2024-01-19,960
AMZN240119P00054000,2023-12-07 2:07PM EST,54.0,0.01,0.0,0.01,0.0,-,3000.0,4539,90.63%,Put,2024-01-19,961
AMZN240119P00055000,2023-12-05 10:23AM EST,55.0,0.01,0.0,0.01,0.0,-,3300.0,7173,89.06%,Put,2024-01-19,962
AMZN240119P00056000,2023-12-04 10:45AM EST,56.0,0.01,0.0,0.01,0.0,-,1000.0,2869,87.50%,Put,2024-01-19,963
AMZN240119P00057000,2023-12-01 2:56PM EST,57.0,0.01,0.0,0.01,0.0,-,2000.0,3946,85.94%,Put,2024-01-19,964
AMZN240119P00059000,2023-11-22 2:46PM EST,59.0,0.01,0.0,0.01,0.0,-,3000.0,3996,82.81%,Put,2024-01-19,966
AMZN240119P00060000,2023-11-17 10:35AM EST,60.0,0.01,0.0,0.01,0.0,-,1501.0,12047,81.25%,Put,2024-01-19,967
AMZN240119P00062000,2023-11-14 3:27PM EST,62.0,0.01,0.0,0.01,0.0,-,10.0,15308,78.13%,Put,2024-01-19,969
AMZN240119P00064000,2023-11-14 10:23AM EST,64.0,0.01,0.0,0.01,0.0,-,19.0,8085,75.00%,Put,2024-01-19,971
AMZN240119P00068000,2023-11-14 10:38AM EST,68.0,0.01,0.0,0.01,0.0,-,1084.0,5350,70.31%,Put,2024-01-19,975
AMZN240119P00069000,2023-11-14 10:34AM EST,69.0,0.01,0.0,0.01,0.0,-,1006.0,4219,68.75%,Put,2024-01-19,976
AMZN240119P00069500,2023-11-09 11:07AM EST,69.5,0.01,0.0,0.01,0.0,-,20.0,5757,68.75%,Put,2024-01-19,977
AMZN240119P00071000,2023-11-17 2:52PM EST,71.0,0.01,0.0,0.01,0.0,-,40.0,1567,67.19%,Put,2024-01-19,979
AMZN240119P00072000,2023-11-21 11:38AM EST,72.0,0.01,0.0,0.01,0.0,-,10.0,6965,65.63%,Put,2024-01-19,980
AMZN240119P00074000,2023-11-13 1:59PM EST,74.0,0.02,0.0,0.01,0.0,-,5.0,3098,62.50%,Put,2024-01-19,983
AMZN240119P00075000,2023-12-06 9:49AM EST,75.0,0.01,0.0,0.01,0.0,-,100.0,19178,62.50%,Put,2024-01-19,984
AMZN240119P00076000,2023-11-20 11:44AM EST,76.0,0.01,0.0,0.01,0.0,-,14.0,2099,60.94%,Put,2024-01-19,985
AMZN240119P00077500,2023-11-28 9:34AM EST,77.5,0.01,0.0,0.01,0.0,-,8.0,3438,59.38%,Put,2024-01-19,987
AMZN240119P00078000,2023-11-10 2:57PM EST,78.0,0.03,0.0,0.01,0.0,-,6.0,6807,59.38%,Put,2024-01-19,988
AMZN240119P00079000,2023-11-29 2:52PM EST,79.0,0.02,0.0,0.01,0.0,-,6.0,3852,57.81%,Put,2024-01-19,989
AMZN240119P00081000,2023-12-05 11:39AM EST,81.0,0.01,0.0,0.01,0.0,-,10.0,3279,54.69%,Put,2024-01-19,991
AMZN240119P00082000,2023-12-06 9:49AM EST,82.0,0.01,0.0,0.01,0.0,-,250.0,5049,54.69%,Put,2024-01-19,992
AMZN240119P00083000,2023-12-06 9:49AM EST,83.0,0.01,0.0,0.01,0.0,-,103.0,5690,53.13%,Put,2024-01-19,993
AMZN240119P00085000,2023-12-07 11:36AM EST,85.0,0.01,0.0,0.01,0.0,-,9.0,45511,51.56%,Put,2024-01-19,995
AMZN240119P00086000,2023-12-07 9:49AM EST,86.0,0.01,0.0,0.01,0.0,-,100.0,5029,50.00%,Put,2024-01-19,996
AMZN240119P00088000,2023-11-30 1:10PM EST,88.0,0.02,0.01,0.02,0.0,-,5.0,17124,53.13%,Put,2024-01-19,998
AMZN240119P00089000,2023-12-08 10:51AM EST,89.0,0.01,0.0,0.02,0.0,-,154.0,4097,50.00%,Put,2024-01-19,999
AMZN240119P00090000,2023-12-07 2:19PM EST,90.0,0.01,0.01,0.02,0.0,-,15.0,31010,50.78%,Put,2024-01-19,1000
AMZN240119P00092000,2023-12-04 12:44PM EST,92.0,0.02,0.01,0.02,0.0,-,4.0,12683,50.00%,Put,2024-01-19,1002
AMZN240119P00093000,2023-11-27 12:07PM EST,93.0,0.02,0.01,0.02,0.0,-,8.0,4985,48.83%,Put,2024-01-19,1003
AMZN240119P00096000,2023-12-07 11:46AM EST,96.0,0.02,0.02,0.03,0.0,-,20.0,6000,47.66%,Put,2024-01-19,1006
AMZN240119P00097000,2023-12-05 12:32PM EST,97.0,0.02,0.02,0.03,0.0,-,240.0,6421,46.88%,Put,2024-01-19,1007
AMZN240119P00098000,2023-12-07 9:49AM EST,98.0,0.02,0.02,0.03,0.0,-,50.0,5187,45.70%,Put,2024-01-19,1008
AMZN240119P00099000,2023-12-07 2:42PM EST,99.0,0.03,0.02,0.03,0.0,-,10.0,4946,44.53%,Put,2024-01-19,1009
AMZN240119P00100000,2023-12-08 10:07AM EST,100.0,0.03,0.03,0.04,-0.01,-25.00%,4.0,61454,44.92%,Put,2024-01-19,1010
AMZN240119P00107500,2023-12-07 1:40PM EST,107.5,0.07,0.05,0.07,0.0,-,902.0,11176,39.94%,Put,2024-01-19,1013
AMZN240119P00110000,2023-12-07 3:47PM EST,110.0,0.08,0.07,0.08,0.0,-,1237.0,28100,37.99%,Put,2024-01-19,1014
AMZN240119P00115000,2023-12-08 10:18AM EST,115.0,0.11,0.12,0.13,-0.02,-15.38%,9.0,55286,35.25%,Put,2024-01-19,1016
AMZN240119P00117500,2023-12-08 9:44AM EST,117.5,0.16,0.15,0.16,-0.01,-5.88%,122.0,47219,33.64%,Put,2024-01-19,1017
AMZN240119P00120000,2023-12-08 10:49AM EST,120.0,0.22,0.2,0.21,0.0,-,125.0,59575,32.42%,Put,2024-01-19,1018
AMZN240119P00122500,2023-12-08 9:30AM EST,122.5,0.32,0.26,0.28,0.04,+14.29%,107.0,11846,31.30%,Put,2024-01-19,1019
AMZN240119P00125000,2023-12-08 10:52AM EST,125.0,0.35,0.35,0.36,-0.02,-5.41%,92.0,30267,29.93%,Put,2024-01-19,1020
AMZN240119P00127500,2023-12-08 10:04AM EST,127.5,0.5,0.46,0.48,-0.01,-1.96%,84.0,15310,28.81%,Put,2024-01-19,1021
AMZN240119P00130000,2023-12-08 10:53AM EST,130.0,0.63,0.62,0.64,-0.02,-3.08%,474.0,43025,27.69%,Put,2024-01-19,1022
AMZN240119P00132500,2023-12-08 10:31AM EST,132.5,0.89,0.85,0.86,0.01,+1.14%,20.0,13980,26.64%,Put,2024-01-19,1023
AMZN240119P00135000,2023-12-08 10:51AM EST,135.0,1.18,1.15,1.16,-0.01,-0.84%,421.0,28053,25.66%,Put,2024-01-19,1024
AMZN240119P00137500,2023-12-08 10:53AM EST,137.5,1.6,1.58,1.6,-0.01,-0.62%,434.0,13548,25.00%,Put,2024-01-19,1025
AMZN240119P00140000,2023-12-08 10:43AM EST,140.0,2.27,2.14,2.16,0.08,+3.65%,524.0,23905,24.26%,Put,2024-01-19,1026
AMZN240119P00142500,2023-12-08 10:53AM EST,142.5,2.87,2.87,2.89,-0.1,-3.37%,230.0,12299,23.58%,Put,2024-01-19,1027
AMZN240119P00145000,2023-12-08 10:53AM EST,145.0,3.8,3.8,3.9,-0.02,-0.52%,133.0,16377,23.39%,Put,2024-01-19,1028
AMZN240119P00147500,2023-12-08 10:40AM EST,147.5,5.15,4.9,4.95,0.18,+3.62%,472.0,6197,22.35%,Put,2024-01-19,1029
AMZN240119P00150000,2023-12-08 10:31AM EST,150.0,6.55,6.25,6.3,0.18,+2.83%,80.0,17339,21.72%,Put,2024-01-19,1030
AMZN240119P00152500,2023-12-08 10:46AM EST,152.5,8.1,7.85,7.9,0.3,+3.85%,62.0,2316,21.23%,Put,2024-01-19,1031
AMZN240119P00155000,2023-12-07 1:34PM EST,155.0,9.35,9.55,9.7,0.0,-,8.0,6326,20.68%,Put,2024-01-19,1033
AMZN240119P00155500,2023-12-07 9:30AM EST,155.5,10.8,9.95,10.15,0.0,-,10.0,228,21.02%,Put,2024-01-19,1034
AMZN240119P00156000,2023-12-04 10:57AM EST,156.0,13.2,10.4,10.55,0.0,-,35.0,238,21.00%,Put,2024-01-19,1035
AMZN240119P00156500,2023-12-05 12:14PM EST,156.5,11.25,10.8,10.85,0.0,-,5.0,201,20.18%,Put,2024-01-19,1036
AMZN240119P00158000,2023-12-07 9:30AM EST,158.0,12.75,11.9,12.1,0.0,-,14.0,18,19.95%,Put,2024-01-19,1039
AMZN240119P00160000,2023-12-07 9:45AM EST,160.0,14.05,13.75,14.0,0.0,-,17.0,316,21.22%,Put,2024-01-19,1043
AMZN240119P00160500,2023-12-07 11:16AM EST,160.5,14.5,14.0,14.4,0.0,-,4.0,6,20.70%,Put,2024-01-19,1044
AMZN240119P00161500,2023-12-06 11:05AM EST,161.5,15.65,14.9,15.4,0.0,-,100.0,107,21.73%,Put,2024-01-19,1047
AMZN240119P00161750,2023-10-27 2:02PM EST,161.75,33.85,14.85,15.55,0.0,-,43.0,0,20.83%,Put,2024-01-19,1048
AMZN240119P00162250,2023-09-27 1:24PM EST,162.25,36.65,33.4,35.6,0.0,-,400.0,0,123.71%,Put,2024-01-19,1050
AMZN240119P00163000,2023-08-02 1:39PM EST,163.0,35.45,25.6,26.25,0.0,-,4.0,79,77.95%,Put,2024-01-19,1053
AMZN240119P00163250,2023-08-02 1:21PM EST,163.25,35.45,25.45,26.7,0.0,-,33.0,68,77.82%,Put,2024-01-19,1054
AMZN240119P00163750,2023-08-09 1:10PM EST,163.75,26.65,26.25,26.95,0.0,-,18.0,91,78.71%,Put,2024-01-19,1056
AMZN240119P00164000,2023-11-14 11:59AM EST,164.0,18.31,17.25,17.55,0.0,-,55.0,15,18.99%,Put,2024-01-19,1057
AMZN240119P00164250,2023-09-12 8:34AM EST,164.25,23.25,30.2,30.85,0.0,-,10.0,0,96.96%,Put,2024-01-19,1058
AMZN240119P00164500,2023-09-12 8:36AM EST,164.5,23.55,30.35,31.0,0.0,-,13.0,0,96.84%,Put,2024-01-19,1059
AMZN240119P00164750,2023-09-26 12:42PM EST,164.75,37.8,43.55,47.0,0.0,-,20.0,0,168.96%,Put,2024-01-19,1060
AMZN240119P00165000,2023-12-07 3:50PM EST,165.0,18.27,18.3,18.55,0.0,-,12.0,322,19.83%,Put,2024-01-19,1061
AMZN240119P00165500,2023-08-02 12:17PM EST,165.5,38.1,27.6,28.25,0.0,-,28.0,247,79.10%,Put,2024-01-19,1063
AMZN240119P00165750,2023-11-20 10:41AM EST,165.75,20.22,18.95,19.25,0.0,-,4.0,0,19.24%,Put,2024-01-19,1064
AMZN240119P00168000,2023-11-09 2:55PM EST,168.0,27.97,21.1,21.65,0.0,-,4.0,0,24.22%,Put,2024-01-19,1069
AMZN240119P00169500,2023-09-15 12:22PM EST,169.5,29.35,39.25,40.05,0.0,-,6.0,0,124.37%,Put,2024-01-19,1072
AMZN240119P00170000,2023-12-07 3:10PM EST,170.0,24.2,23.1,23.65,1.1,+4.76%,4.0,523,25.83%,Put,2024-01-19,1073
AMZN240119P00171000,2023-11-30 3:02PM EST,171.0,25.95,24.0,24.45,0.0,-,750.0,0,21.39%,Put,2024-01-19,1075
AMZN240119P00172000,2023-11-28 9:37AM EST,172.0,25.25,25.25,25.5,0.0,-,7.0,0,23.88%,Put,2024-01-19,1077
AMZN240119P00173000,2023-08-09 9:43AM EST,173.0,34.3,33.9,34.9,0.0,-,7.0,0,83.95%,Put,2024-01-19,1079
AMZN240119P00174000,2023-08-17 8:34AM EST,174.0,38.49,32.9,34.5,0.0,-,4.0,0,75.71%,Put,2024-01-19,1081
AMZN240119P00175500,2023-08-15 9:11AM EST,175.5,37.0,31.05,31.3,0.0,-,7.0,0,51.66%,Put,2024-01-19,1084
AMZN240119P00176500,2023-08-10 12:08PM EST,176.5,38.25,37.6,38.75,0.0,-,7.0,0,89.88%,Put,2024-01-19,1086
AMZN240119P00177500,2023-08-16 1:49PM EST,177.5,40.8,36.5,39.05,0.0,-,230.0,0,83.24%,Put,2024-01-19,1088
AMZN240119P00178000,2023-08-16 2:08PM EST,178.0,41.5,35.65,39.55,0.0,-,160.0,0,79.93%,Put,2024-01-19,1089
AMZN240119P00179000,2023-08-16 2:08PM EST,179.0,43.4,36.65,40.55,0.0,-,106.0,0,81.09%,Put,2024-01-19,1091
AMZN240119P00179500,2023-11-14 3:55PM EST,179.5,33.55,32.6,33.2,0.0,-,32.0,0,34.18%,Put,2024-01-19,1092
AMZN240119P00180000,2023-12-05 2:34PM EST,180.0,33.3,33.25,33.45,0.0,-,500.0,0,27.34%,Put,2024-01-19,1093
AMZN240119P00181000,2022-11-04 2:43PM EST,181.0,91.0,86.0,87.5,0.0,-,500.0,0,320.58%,Put,2024-01-19,1095
AMZN240119P00181500,2023-07-19 2:51PM EST,181.5,45.9,47.65,48.9,0.0,-,6.0,0,123.24%,Put,2024-01-19,1096
AMZN240119P00187500,2022-11-03 2:34PM EST,187.5,97.45,92.55,94.05,0.0,-,1569.0,0,328.53%,Put,2024-01-19,1100
AMZN240119P00195000,2023-09-05 8:48AM EST,195.0,58.3,70.05,70.6,0.0,-,6.0,0,182.69%,Put,2024-01-19,1103
AMZN240119P00197500,2023-02-14 3:52PM EST,197.5,97.89,96.75,98.05,0.0,-,43.0,0,308.90%,Put,2024-01-19,1104
AMZN240119P00200000,2023-11-22 3:53PM EST,200.0,53.4,53.05,53.45,0.0,-,5.0,0,38.87%,Put,2024-01-19,1105
AMZN240119P00205000,2023-04-19 2:16PM EST,205.0,99.72,88.25,89.6,0.0,-,5.0,0,236.38%,Put,2024-01-19,1107
AMZN240119P00207500,2023-02-14 3:47PM EST,207.5,108.21,106.8,108.05,0.0,-,90.0,0,319.32%,Put,2024-01-19,1108
AMZN240119P00210000,2023-10-17 2:54PM EST,210.0,78.5,66.3,68.1,0.0,-,4.0,0,94.60%,Put,2024-01-19,1109
AMZN240119P00217500,2023-02-14 3:50PM EST,217.5,118.14,116.75,118.05,0.0,-,283.0,0,328.74%,Put,2024-01-19,1112
AMZN240119P00220000,2023-06-02 2:25PM EST,220.0,95.62,89.15,90.6,0.0,-,22.0,0,179.46%,Put,2024-01-19,1113
AMZN240119P00225000,2023-06-02 2:58PM EST,225.0,100.99,93.9,95.65,0.0,-,36.0,0,183.26%,Put,2024-01-19,1115
AMZN240119P00232500,2022-11-10 3:02PM EST,232.5,136.54,142.35,144.75,0.0,-,20.0,0,399.55%,Put,2024-01-19,1118
AMZN240119P00242500,2022-11-21 11:18AM EST,242.5,151.11,154.9,156.45,0.0,-,6.0,0,418.69%,Put,2024-01-19,1122
AMZN240119P00260000,2023-12-01 3:04PM EST,260.0,113.2,113.15,113.7,0.0,-,750.0,0,63.09%,Put,2024-01-19,1127
AMZN240119P01140000,2022-06-01 8:59AM EST,1140.0,37.89,34.5,41.1,0.0,-,15.0,15,0.00%,Put,2024-01-19,1134
AMZN240119P01260000,2022-06-03 1:36PM EST,1260.0,48.88,46.45,53.45,-30.92,-38.75%,37.0,58,0.00%,Put,2024-01-19,1139
AMZN240119P01280000,2022-06-03 1:36PM EST,1280.0,51.23,48.9,56.0,-27.04,-34.55%,29.0,207,0.00%,Put,2024-01-19,1140
AMZN240119P01380000,2022-05-24 12:45PM EST,1380.0,100.5,61.75,69.3,0.0,-,5.0,221,0.00%,Put,2024-01-19,1145
AMZN240119P01420000,2022-05-24 12:13PM EST,1420.0,115.31,67.4,75.3,0.0,-,4.0,35,0.00%,Put,2024-01-19,1148
AMZN240119P01480000,2022-06-01 8:59AM EST,1480.0,80.44,77.05,85.2,0.0,-,15.0,45,0.00%,Put,2024-01-19,1152
AMZN240119P01500000,2022-06-03 12:10PM EST,1500.0,83.15,80.45,88.5,-16.85,-16.85%,6.0,106,0.00%,Put,2024-01-19,1153
AMZN240119P01540000,2022-05-26 12:35PM EST,1540.0,115.2,87.6,96.0,0.0,-,6.0,48,0.00%,Put,2024-01-19,1155
AMZN240119P01560000,2022-06-01 1:45PM EST,1560.0,95.45,91.45,99.5,0.0,-,32.0,57,0.00%,Put,2024-01-19,1157
AMZN240119P01620000,2022-05-13 1:28PM EST,1620.0,140.55,103.55,112.15,0.0,-,4.0,40,0.00%,Put,2024-01-19,1160
AMZN240119P01640000,2022-05-10 9:15AM EST,1640.0,149.13,107.4,116.45,0.0,-,20.0,100,0.00%,Put,2024-01-19,1161
AMZN240119P01680000,2022-05-23 12:37PM EST,1680.0,173.0,116.25,125.55,0.0,-,5.0,42,0.00%,Put,2024-01-19,1163
AMZN240119P01700000,2022-06-02 12:16PM EST,1700.0,120.05,120.85,130.35,0.0,-,6.0,198,0.00%,Put,2024-01-19,1164
AMZN240119P01760000,2022-05-13 1:27PM EST,1760.0,183.25,135.5,145.2,0.0,-,14.0,249,0.00%,Put,2024-01-19,1167
AMZN240119P01820000,2022-05-23 2:38PM EST,1820.0,156.0,151.45,159.3,-60.85,-28.06%,100.0,15,0.00%,Put,2024-01-19,1170
AMZN240119P01860000,2022-05-20 8:58AM EST,1860.0,215.4,162.8,173.0,0.0,-,46.0,36,0.00%,Put,2024-01-19,1172
AMZN240119P01920000,2022-05-26 2:52PM EST,1920.0,232.3,180.25,190.7,0.0,-,4.0,20,0.00%,Put,2024-01-19,1175
AMZN240119P01940000,2022-06-01 2:41PM EST,1940.0,191.85,186.7,197.0,0.0,-,4.0,20,0.00%,Put,2024-01-19,1176
AMZN240119P02050000,2022-06-02 2:35PM EST,2050.0,216.5,223.1,234.15,0.0,-,4.0,381,0.00%,Put,2024-01-19,1180
AMZN240119P02450000,2022-06-02 8:56AM EST,2450.0,416.18,393.15,406.0,0.0,-,7.0,262,0.00%,Put,2024-01-19,1188
AMZN240119P02500000,2022-06-03 2:48PM EST,2500.0,424.6,418.5,431.6,17.35,+4.26%,6.0,736,0.00%,Put,2024-01-19,1189
AMZN240119P03090000,2022-05-24 1:41PM EST,3090.0,1064.15,787.45,804.7,0.0,-,18.0,80,0.00%,Put,2024-01-19,1201
AMZN240119P03130000,2022-05-25 9:00AM EST,3130.0,1075.56,817.2,834.2,0.0,-,5.0,40,0.00%,Put,2024-01-19,1205
AMZN240119P03160000,2022-05-27 11:45AM EST,3160.0,977.15,839.65,856.85,0.0,-,5.0,59,0.00%,Put,2024-01-19,1208
AMZN240119P03170000,2022-05-27 11:45AM EST,3170.0,985.5,847.05,864.3,0.0,-,5.0,41,0.00%,Put,2024-01-19,1209
AMZN240119P03180000,2022-06-02 12:14PM EST,3180.0,838.15,854.5,871.7,0.0,-,4.0,68,0.00%,Put,2024-01-19,1210
AMZN240119P03220000,2022-05-25 11:14AM EST,3220.0,1133.2,885.0,901.95,0.0,-,6.0,27,0.00%,Put,2024-01-19,1214
AMZN240119P03225000,2022-05-25 8:59AM EST,3225.0,1155.7,888.55,906.05,0.0,-,4.0,25,0.00%,Put,2024-01-19,1215
AMZN240119P03230000,2022-05-24 12:46PM EST,3230.0,1176.35,892.5,909.85,0.0,-,18.0,15,0.00%,Put,2024-01-19,1216
AMZN240119P03250000,2022-05-25 2:42PM EST,3250.0,1145.9,908.0,925.1,0.0,-,6.0,87,0.00%,Put,2024-01-19,1220
AMZN240119P03260000,2022-05-24 11:40AM EST,3260.0,1221.1,916.0,933.25,0.0,-,14.0,35,0.00%,Put,2024-01-19,1222
AMZN240119P03265000,2022-05-24 11:40AM EST,3265.0,1226.3,920.0,936.95,0.0,-,12.0,29,0.00%,Put,2024-01-19,1223
AMZN240119P03270000,2022-05-24 2:50PM EST,3270.0,1216.0,923.8,941.1,0.0,-,12.0,26,0.00%,Put,2024-01-19,1224
AMZN240119P03275000,2022-05-25 11:14AM EST,3275.0,1181.8,927.7,945.05,0.0,-,4.0,24,0.00%,Put,2024-01-19,1225
AMZN240119P03310000,2022-05-24 2:28PM EST,3310.0,1259.75,955.5,972.75,0.0,-,4.0,27,0.00%,Put,2024-01-19,1232
AMZN240119P03380000,2022-05-25 2:47PM EST,3380.0,1267.6,1011.5,1028.65,0.0,-,4.0,16,0.00%,Put,2024-01-19,1240
AMZN240119P03390000,2022-05-27 8:30AM EST,3390.0,1169.35,1019.5,1036.7,0.0,-,5.0,39,0.00%,Put,2024-01-19,1241
AMZN240119P03460000,2022-06-03 2:24PM EST,3460.0,1091.1,1077.5,1094.4,-243.15,-18.22%,4.0,53,0.00%,Put,2024-01-19,1248
AMZN240119P03470000,2022-06-03 2:23PM EST,3470.0,1101.65,1086.0,1102.8,-243.7,-18.11%,4.0,21,0.00%,Put,2024-01-19,1249
AMZN240119P03480000,2022-06-03 2:23PM EST,3480.0,1110.35,1094.0,1111.25,-244.25,-18.03%,5.0,30,0.00%,Put,2024-01-19,1250
AMZN240119P03490000,2022-06-03 2:24PM EST,3490.0,1118.1,1102.5,1119.65,-122.45,-9.87%,5.0,115,0.00%,Put,2024-01-19,1251
AMZN240119P03510000,2022-06-03 2:26PM EST,3510.0,1131.55,1119.5,1136.7,-252.2,-18.23%,4.0,45,0.00%,Put,2024-01-19,1253
AMZN240119P03520000,2022-06-03 2:26PM EST,3520.0,1141.15,1128.0,1145.25,-253.6,-18.18%,6.0,25,0.00%,Put,2024-01-19,1254
AMZN240119P03530000,2022-06-03 2:27PM EST,3530.0,1148.65,1136.5,1153.65,-253.4,-18.07%,4.0,29,0.00%,Put,2024-01-19,1255
AMZN240119P03550000,2022-06-03 2:28PM EST,3550.0,1167.5,1153.5,1170.55,-37.83,-3.14%,4.0,162,0.00%,Put,2024-01-19,1257
AMZN240119P03560000,2022-06-03 2:28PM EST,3560.0,1175.75,1162.0,1179.05,-38.54,-3.17%,4.0,95,0.00%,Put,2024-01-19,1258
AMZN240119P03580000,2022-06-03 2:30PM EST,3580.0,1192.0,1179.0,1196.25,-272.0,-18.58%,4.0,73,0.00%,Put,2024-01-19,1260
AMZN240119P03700000,2022-06-03 2:52PM EST,3700.0,1293.85,1284.5,1301.3,-78.41,-5.71%,8.0,72,0.00%,Put,2024-01-19,1268
AMZN240119P03750000,2022-06-03 2:40PM EST,3750.0,1337.6,1329.5,1346.0,29.0,+2.22%,4.0,46,0.00%,Put,2024-01-19,1269
AMZN240119P04150000,2022-06-03 2:52PM EST,4150.0,1714.5,1702.0,1719.1,15.0,+0.88%,9.0,11,0.00%,Put,2024-01-19,1277
AMZN240119P04300000,2022-05-20 9:36AM EST,4300.0,2112.23,1847.5,1864.7,0.0,-,6.0,0,0.00%,Put,2024-01-19,1280
AMZN240119P04350000,2022-05-25 2:03PM EST,4350.0,2195.26,1898.5,1913.8,0.0,-,7.0,0,0.00%,Put,2024-01-19,1281
AMZN240119P04550000,2022-05-19 1:05PM EST,4550.0,2383.83,2095.0,2111.45,0.0,-,4.0,1,0.00%,Put,2024-01-19,1285
AMZN240119P04600000,2022-05-31 10:50AM EST,4600.0,2224.78,2144.5,2161.05,0.0,-,5.0,2,0.00%,Put,2024-01-19,1286
AMZN240119P04950000,2022-06-02 2:45PM EST,4950.0,2448.08,2494.0,2510.95,0.0,-,5.0,0,0.00%,Put,2024-01-19,1293
AMZN240119P05100000,2022-05-18 12:41PM EST,5100.0,2930.91,2644.0,2660.9,0.0,-,5.0,0,0.00%,Put,2024-01-19,1295
AMZN240126C00140000,2023-12-08 9:30AM EST,140.0,10.1,9.25,11.1,-0.7,-6.48%,26.0,1,34.60%,Call,2024-01-26,1300
AMZN240126C00145000,2023-12-08 10:11AM EST,145.0,7.15,6.9,7.65,0.1,+1.42%,6.0,146,31.63%,Call,2024-01-26,1301
AMZN240126C00146000,2023-12-08 10:42AM EST,146.0,6.2,6.3,7.2,-0.25,-3.88%,63.0,8,31.87%,Call,2024-01-26,1302
AMZN240126C00147000,2023-12-08 10:16AM EST,147.0,6.08,5.75,6.3,-0.07,-1.14%,62.0,35,29.93%,Call,2024-01-26,1303
AMZN240126C00148000,2023-12-08 10:47AM EST,148.0,5.17,5.3,5.6,-0.61,-10.55%,5.0,5,28.81%,Call,2024-01-26,1304
AMZN240126C00149000,2023-12-07 3:38PM EST,149.0,5.02,4.7,5.2,0.0,-,91.0,91,28.96%,Call,2024-01-26,1305
AMZN240126C00150000,2023-12-08 10:45AM EST,150.0,4.4,4.35,4.7,-0.07,-1.57%,569.0,19,28.52%,Call,2024-01-26,1306
AMZN240126C00152500,2023-12-07 3:22PM EST,152.5,3.65,3.2,3.95,0.0,-,16.0,16,29.30%,Call,2024-01-26,1307
