Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index,implied Volatility
AMZN240119P00207500,2023-02-14 3:47PM EST,207.5,108.21,106.8,108.05,0.0,-,90.0,0,319.32%,Put,2024-01-19,1108,3.3266445699329985
AMZN240119P00210000,2023-10-17 2:54PM EST,210.0,78.5,66.3,68.1,0.0,-,4.0,0,94.60%,Put,2024-01-19,1109,1.6832065335662467
AMZN240119P00217500,2023-02-14 3:50PM EST,217.5,118.14,116.75,118.05,0.0,-,283.0,0,328.74%,Put,2024-01-19,1112,3.4229889556024835
AMZN240119P00220000,2023-06-02 2:25PM EST,220.0,95.62,89.15,90.6,0.0,-,22.0,0,179.46%,Put,2024-01-19,1113,2.1585644180930763
AMZN240119P00225000,2023-06-02 2:58PM EST,225.0,100.99,93.9,95.65,0.0,-,36.0,0,183.26%,Put,2024-01-19,1115,2.224658942690614
AMZN240119P00232500,2022-11-10 3:02PM EST,232.5,136.54,142.35,144.75,0.0,-,20.0,0,399.55%,Put,2024-01-19,1118,3.73953389612848
AMZN240119P00242500,2022-11-21 11:18AM EST,242.5,151.11,154.9,156.45,0.0,-,6.0,0,418.69%,Put,2024-01-19,1122,4.067140552235484
AMZN240119P00260000,2023-12-01 3:04PM EST,260.0,113.2,113.15,113.7,0.0,-,750.0,0,63.09%,Put,2024-01-19,1127,0.8334647917855355
AMZN240119P01140000,2022-06-01 8:59AM EST,1140.0,37.89,34.5,41.1,0.0,-,15.0,15,0.00%,Put,2024-01-19,1134,-0.7057222596425771
AMZN240119P01260000,2022-06-03 1:36PM EST,1260.0,48.88,46.45,53.45,-30.92,-38.75%,37.0,58,0.00%,Put,2024-01-19,1139,-0.707657065210419
AMZN240119P01280000,2022-06-03 1:36PM EST,1280.0,51.23,48.9,56.0,-27.04,-34.55%,29.0,207,0.00%,Put,2024-01-19,1140,-0.7078056720737328
AMZN240119P01380000,2022-05-24 12:45PM EST,1380.0,100.5,61.75,69.3,0.0,-,5.0,221,0.00%,Put,2024-01-19,1145,-0.7906605137134263
AMZN240119P01420000,2022-05-24 12:13PM EST,1420.0,115.31,67.4,75.3,0.0,-,4.0,35,0.00%,Put,2024-01-19,1148,-0.7914964798233509
AMZN240119P01480000,2022-06-01 8:59AM EST,1480.0,80.44,77.05,85.2,0.0,-,15.0,45,0.00%,Put,2024-01-19,1152,-0.7926437830186993
AMZN240119P01500000,2022-06-03 12:10PM EST,1500.0,83.15,80.45,88.5,-16.85,-16.85%,6.0,106,0.00%,Put,2024-01-19,1153,-0.7930083496780577
AMZN240119P01540000,2022-05-26 12:35PM EST,1540.0,115.2,87.6,96.0,0.0,-,6.0,48,0.00%,Put,2024-01-19,1155,-0.7936787699496217
AMZN240119P01560000,2022-06-01 1:45PM EST,1560.0,95.45,91.45,99.5,0.0,-,32.0,57,0.00%,Put,2024-01-19,1157,-0.794003133858659
AMZN240119P01620000,2022-05-13 1:28PM EST,1620.0,140.55,103.55,112.15,0.0,-,4.0,40,0.00%,Put,2024-01-19,1160,-0.794901722602326
AMZN240119P01640000,2022-05-10 9:15AM EST,1640.0,149.13,107.4,116.45,0.0,-,20.0,100,0.00%,Put,2024-01-19,1161,-0.7952610949223792
AMZN240119P01680000,2022-05-23 12:37PM EST,1680.0,173.0,116.25,125.55,0.0,-,5.0,42,0.00%,Put,2024-01-19,1163,-0.7957076959165281
AMZN240119P01700000,2022-06-02 12:16PM EST,1700.0,120.05,120.85,130.35,0.0,-,6.0,198,0.00%,Put,2024-01-19,1164,-0.7960338346101602
AMZN240119P01760000,2022-05-13 1:27PM EST,1760.0,183.25,135.5,145.2,0.0,-,14.0,249,0.00%,Put,2024-01-19,1167,-0.7963287232733111
AMZN240119P01820000,2022-05-23 2:38PM EST,1820.0,156.0,151.45,159.3,-60.85,-28.06%,100.0,15,0.00%,Put,2024-01-19,1170,-0.7979444318341334
AMZN240119P01860000,2022-05-20 8:58AM EST,1860.0,215.4,162.8,173.0,0.0,-,46.0,36,0.00%,Put,2024-01-19,1172,-0.7975556505142843
AMZN240119P01920000,2022-05-26 2:52PM EST,1920.0,232.3,180.25,190.7,0.0,-,4.0,20,0.00%,Put,2024-01-19,1175,-0.800150693210665
AMZN240119P01940000,2022-06-01 2:41PM EST,1940.0,191.85,186.7,197.0,0.0,-,4.0,20,0.00%,Put,2024-01-19,1176,-0.8009409662870733
AMZN240119P02050000,2022-06-02 2:35PM EST,2050.0,216.5,223.1,234.15,0.0,-,4.0,381,0.00%,Put,2024-01-19,1180,0.6180340149766683
AMZN240119P02450000,2022-06-02 8:56AM EST,2450.0,416.18,393.15,406.0,0.0,-,7.0,262,0.00%,Put,2024-01-19,1188,0.6180340149766683
AMZN240119P02500000,2022-06-03 2:48PM EST,2500.0,424.6,418.5,431.6,17.35,+4.26%,6.0,736,0.00%,Put,2024-01-19,1189,0.6180340149766683
AMZN240119P03090000,2022-05-24 1:41PM EST,3090.0,1064.15,787.45,804.7,0.0,-,18.0,80,0.00%,Put,2024-01-19,1201,0.6180340149766683
AMZN240119P03130000,2022-05-25 9:00AM EST,3130.0,1075.56,817.2,834.2,0.0,-,5.0,40,0.00%,Put,2024-01-19,1205,0.6180340149766683
AMZN240119P03160000,2022-05-27 11:45AM EST,3160.0,977.15,839.65,856.85,0.0,-,5.0,59,0.00%,Put,2024-01-19,1208,0.6180340149766683
AMZN240119P03170000,2022-05-27 11:45AM EST,3170.0,985.5,847.05,864.3,0.0,-,5.0,41,0.00%,Put,2024-01-19,1209,0.6180340149766683
AMZN240119P03180000,2022-06-02 12:14PM EST,3180.0,838.15,854.5,871.7,0.0,-,4.0,68,0.00%,Put,2024-01-19,1210,0.6180340149766683
AMZN240119P03220000,2022-05-25 11:14AM EST,3220.0,1133.2,885.0,901.95,0.0,-,6.0,27,0.00%,Put,2024-01-19,1214,0.6180340149766683
AMZN240119P03225000,2022-05-25 8:59AM EST,3225.0,1155.7,888.55,906.05,0.0,-,4.0,25,0.00%,Put,2024-01-19,1215,0.6180340149766683
AMZN240119P03230000,2022-05-24 12:46PM EST,3230.0,1176.35,892.5,909.85,0.0,-,18.0,15,0.00%,Put,2024-01-19,1216,0.6180340149766683
AMZN240119P03250000,2022-05-25 2:42PM EST,3250.0,1145.9,908.0,925.1,0.0,-,6.0,87,0.00%,Put,2024-01-19,1220,0.6180340149766683
AMZN240119P03260000,2022-05-24 11:40AM EST,3260.0,1221.1,916.0,933.25,0.0,-,14.0,35,0.00%,Put,2024-01-19,1222,0.6180340149766683
AMZN240119P03265000,2022-05-24 11:40AM EST,3265.0,1226.3,920.0,936.95,0.0,-,12.0,29,0.00%,Put,2024-01-19,1223,0.6180340149766683
AMZN240119P03270000,2022-05-24 2:50PM EST,3270.0,1216.0,923.8,941.1,0.0,-,12.0,26,0.00%,Put,2024-01-19,1224,0.6180340149766683
AMZN240119P03275000,2022-05-25 11:14AM EST,3275.0,1181.8,927.7,945.05,0.0,-,4.0,24,0.00%,Put,2024-01-19,1225,0.6180340149766683
AMZN240119P03310000,2022-05-24 2:28PM EST,3310.0,1259.75,955.5,972.75,0.0,-,4.0,27,0.00%,Put,2024-01-19,1232,0.6180340149766683
AMZN240119P03380000,2022-05-25 2:47PM EST,3380.0,1267.6,1011.5,1028.65,0.0,-,4.0,16,0.00%,Put,2024-01-19,1240,0.6180340149766683
AMZN240119P03390000,2022-05-27 8:30AM EST,3390.0,1169.35,1019.5,1036.7,0.0,-,5.0,39,0.00%,Put,2024-01-19,1241,0.6180340149766683
AMZN240119P03460000,2022-06-03 2:24PM EST,3460.0,1091.1,1077.5,1094.4,-243.15,-18.22%,4.0,53,0.00%,Put,2024-01-19,1248,0.6180340149766683
AMZN240119P03470000,2022-06-03 2:23PM EST,3470.0,1101.65,1086.0,1102.8,-243.7,-18.11%,4.0,21,0.00%,Put,2024-01-19,1249,0.6180340149766683
AMZN240119P03480000,2022-06-03 2:23PM EST,3480.0,1110.35,1094.0,1111.25,-244.25,-18.03%,5.0,30,0.00%,Put,2024-01-19,1250,0.6180340149766683
AMZN240119P03490000,2022-06-03 2:24PM EST,3490.0,1118.1,1102.5,1119.65,-122.45,-9.87%,5.0,115,0.00%,Put,2024-01-19,1251,0.6180340149766683
AMZN240119P03510000,2022-06-03 2:26PM EST,3510.0,1131.55,1119.5,1136.7,-252.2,-18.23%,4.0,45,0.00%,Put,2024-01-19,1253,0.6180340149766683
AMZN240119P03520000,2022-06-03 2:26PM EST,3520.0,1141.15,1128.0,1145.25,-253.6,-18.18%,6.0,25,0.00%,Put,2024-01-19,1254,0.6180340149766683
AMZN240119P03530000,2022-06-03 2:27PM EST,3530.0,1148.65,1136.5,1153.65,-253.4,-18.07%,4.0,29,0.00%,Put,2024-01-19,1255,0.6180340149766683
AMZN240119P03550000,2022-06-03 2:28PM EST,3550.0,1167.5,1153.5,1170.55,-37.83,-3.14%,4.0,162,0.00%,Put,2024-01-19,1257,0.6180340149766683
AMZN240119P03560000,2022-06-03 2:28PM EST,3560.0,1175.75,1162.0,1179.05,-38.54,-3.17%,4.0,95,0.00%,Put,2024-01-19,1258,0.6180340149766683
AMZN240119P03580000,2022-06-03 2:30PM EST,3580.0,1192.0,1179.0,1196.25,-272.0,-18.58%,4.0,73,0.00%,Put,2024-01-19,1260,0.6180340149766683
AMZN240119P03700000,2022-06-03 2:52PM EST,3700.0,1293.85,1284.5,1301.3,-78.41,-5.71%,8.0,72,0.00%,Put,2024-01-19,1268,0.6180340149766683
AMZN240119P03750000,2022-06-03 2:40PM EST,3750.0,1337.6,1329.5,1346.0,29.0,+2.22%,4.0,46,0.00%,Put,2024-01-19,1269,0.6180340149766683
AMZN240119P04150000,2022-06-03 2:52PM EST,4150.0,1714.5,1702.0,1719.1,15.0,+0.88%,9.0,11,0.00%,Put,2024-01-19,1277,0.6180340149766683
AMZN240119P04300000,2022-05-20 9:36AM EST,4300.0,2112.23,1847.5,1864.7,0.0,-,6.0,0,0.00%,Put,2024-01-19,1280,0.6180340149766683
AMZN240119P04350000,2022-05-25 2:03PM EST,4350.0,2195.26,1898.5,1913.8,0.0,-,7.0,0,0.00%,Put,2024-01-19,1281,0.6180340149766683
AMZN240119P04550000,2022-05-19 1:05PM EST,4550.0,2383.83,2095.0,2111.45,0.0,-,4.0,1,0.00%,Put,2024-01-19,1285,0.6180340149766683
AMZN240119P04600000,2022-05-31 10:50AM EST,4600.0,2224.78,2144.5,2161.05,0.0,-,5.0,2,0.00%,Put,2024-01-19,1286,0.6180340149766683
AMZN240119P04950000,2022-06-02 2:45PM EST,4950.0,2448.08,2494.0,2510.95,0.0,-,5.0,0,0.00%,Put,2024-01-19,1293,0.6180340149766683
AMZN240119P05100000,2022-05-18 12:41PM EST,5100.0,2930.91,2644.0,2660.9,0.0,-,5.0,0,0.00%,Put,2024-01-19,1295,0.6180340149766683
AMZN240126C00140000,2023-12-08 9:30AM EST,140.0,10.1,9.25,11.1,-0.7,-6.48%,26.0,1,34.60%,Call,2024-01-26,1300,0.3011045861935344
AMZN240126C00145000,2023-12-08 10:11AM EST,145.0,7.15,6.9,7.65,0.1,+1.42%,6.0,146,31.63%,Call,2024-01-26,1301,0.2984096800042312
AMZN240126C00146000,2023-12-08 10:42AM EST,146.0,6.2,6.3,7.2,-0.25,-3.88%,63.0,8,31.87%,Call,2024-01-26,1302,0.2772694074500736
AMZN240126C00147000,2023-12-08 10:16AM EST,147.0,6.08,5.75,6.3,-0.07,-1.14%,62.0,35,29.93%,Call,2024-01-26,1303,0.29436372912460335
AMZN240126C00148000,2023-12-08 10:47AM EST,148.0,5.17,5.3,5.6,-0.61,-10.55%,5.0,5,28.81%,Call,2024-01-26,1304,0.272853199788589
AMZN240126C00149000,2023-12-07 3:38PM EST,149.0,5.02,4.7,5.2,0.0,-,91.0,91,28.96%,Call,2024-01-26,1305,0.2860719136152222
AMZN240126C00150000,2023-12-08 10:45AM EST,150.0,4.4,4.35,4.7,-0.07,-1.57%,569.0,19,28.52%,Call,2024-01-26,1306,0.275750182727852
AMZN240126C00152500,2023-12-07 3:22PM EST,152.5,3.65,3.2,3.95,0.0,-,16.0,16,29.30%,Call,2024-01-26,1307,0.2831033957533056
AMZN240126C00157500,2023-12-08 10:12AM EST,157.5,2.02,1.68,2.23,-0.03,-1.46%,5.0,58,27.69%,Call,2024-01-26,1309,0.2689994247400925
AMZN240126C00160000,2023-12-08 10:03AM EST,160.0,1.33,1.34,1.6,-0.22,-14.19%,7.0,257,26.92%,Call,2024-01-26,1310,0.255122038332965
AMZN240126C00162500,2023-12-08 10:33AM EST,162.5,1.23,0.92,2.03,0.1,+8.85%,4.0,1,32.54%,Call,2024-01-26,1311,0.2753682408988821
AMZN240126C00165000,2023-12-07 1:39PM EST,165.0,0.87,0.63,0.99,0.0,-,41.0,41,27.74%,Call,2024-01-26,1312,0.2711043977321632
AMZN240126C00172500,2023-12-07 12:38PM EST,172.5,0.51,0.21,1.35,0.0,-,21.0,12,37.82%,Call,2024-01-26,1314,0.2981012546089227
AMZN240126C00175000,2023-12-07 12:38PM EST,175.0,0.43,0.0,2.34,0.0,-,10.0,7,47.69%,Call,2024-01-26,1315,0.30634511933854397
AMZN240126P00132000,2023-12-07 3:41PM EST,132.0,1.09,0.93,1.37,0.0,-,63.0,61,29.60%,Put,2024-01-26,1316,0.2793616669558415
AMZN240126P00135000,2023-12-07 3:26PM EST,135.0,1.49,1.24,1.69,0.0,-,18.0,16,27.54%,Put,2024-01-26,1317,0.267521175376077
AMZN240126P00136000,2023-12-07 3:37PM EST,136.0,1.74,1.53,1.95,0.0,-,7.0,7,27.70%,Put,2024-01-26,1318,0.2694787468786989
AMZN240126P00138000,2023-12-08 10:48AM EST,138.0,2.12,1.92,2.53,0.05,+2.42%,7.0,2,27.92%,Put,2024-01-26,1320,0.26148472866113237
AMZN240126P00140000,2023-12-07 3:50PM EST,140.0,2.6,2.4,2.85,0.0,-,4.0,3,26.22%,Put,2024-01-26,1321,0.25487100166791765
AMZN240126P00145000,2023-12-07 2:50PM EST,145.0,4.3,4.2,4.8,0.0,-,40.0,20,25.90%,Put,2024-01-26,1324,0.2421802919665998
AMZN240216C00070000,2023-11-16 12:57PM EST,70.0,74.09,76.85,77.7,0.0,-,6.0,43,95.02%,Call,2024-02-16,1328,1.3255924108095312e-11
AMZN240216C00075000,2023-11-29 9:46AM EST,75.0,74.08,72.15,72.9,0.0,-,4.0,191,92.87%,Call,2024-02-16,1329,1.228718210960914
AMZN240216C00080000,2023-11-27 9:42AM EST,80.0,69.32,67.2,67.75,0.0,-,4.0,2909,84.08%,Call,2024-02-16,1330,1.1535695445293694
AMZN240216C00085000,2023-11-27 3:55PM EST,85.0,64.0,62.2,63.15,0.0,-,10.0,1369,80.37%,Call,2024-02-16,1331,1.018993512045607
AMZN240216C00095000,2023-12-06 10:12AM EST,95.0,52.15,52.75,53.15,0.0,-,9.0,409,70.24%,Call,2024-02-16,1333,0.5915120978482991
AMZN240216C00105000,2023-12-07 3:02PM EST,105.0,42.59,42.95,43.25,0.0,-,12.0,1185,58.59%,Call,2024-02-16,1335,0.5288675520115899
AMZN240216C00125000,2023-12-08 9:36AM EST,125.0,24.0,24.45,24.6,-0.65,-2.64%,16.0,7148,43.69%,Call,2024-02-16,1339,0.3946758012619312
AMZN240216C00130000,2023-12-07 3:52PM EST,130.0,19.66,20.2,20.4,-0.83,-4.05%,6.0,9677,41.02%,Call,2024-02-16,1340,0.365897360334023
AMZN240216C00135000,2023-12-08 10:44AM EST,135.0,16.23,16.4,16.5,-0.42,-2.52%,14.0,172449,38.76%,Call,2024-02-16,1341,0.37198193998215595
AMZN240216C00140000,2023-12-08 10:42AM EST,140.0,12.53,12.8,12.9,-0.53,-4.06%,50.0,27643,36.57%,Call,2024-02-16,1342,0.3475356547722121
AMZN240216C00145000,2023-12-08 10:40AM EST,145.0,9.62,9.85,9.9,-0.43,-4.28%,225.0,22427,35.36%,Call,2024-02-16,1343,0.34082062754901066
AMZN240216C00150000,2023-12-08 10:54AM EST,150.0,7.33,7.3,7.35,-0.07,-0.95%,326.0,40003,34.28%,Call,2024-02-16,1344,0.3410540849472785
AMZN240216C00155000,2023-12-08 10:51AM EST,155.0,5.21,5.2,5.3,-0.12,-2.25%,244.0,29482,33.45%,Call,2024-02-16,1345,0.3304067149840429
AMZN240216C00160000,2023-12-08 10:42AM EST,160.0,3.45,3.6,3.65,-0.26,-7.01%,215.0,22395,32.53%,Call,2024-02-16,1346,0.3162352471278717
AMZN240216C00165000,2023-12-08 10:31AM EST,165.0,2.44,2.42,2.45,-0.07,-2.79%,160.0,19444,31.90%,Call,2024-02-16,1347,0.31898662460186594
AMZN240216C00170000,2023-12-08 10:44AM EST,170.0,1.55,1.59,1.62,-0.1,-6.06%,42.0,17273,31.56%,Call,2024-02-16,1348,0.31195269844037266
AMZN240216C00175000,2023-12-08 9:55AM EST,175.0,0.94,1.02,1.04,-0.11,-10.48%,28.0,17440,31.25%,Call,2024-02-16,1349,0.3053872571544687
AMZN240216C00180000,2023-12-08 9:44AM EST,180.0,0.66,0.64,0.66,-0.03,-4.35%,29.0,4798,31.10%,Call,2024-02-16,1350,0.31254945788676314
AMZN240216C00185000,2023-12-08 10:34AM EST,185.0,0.41,0.4,0.42,-0.01,-2.38%,16.0,1637,31.13%,Call,2024-02-16,1351,0.31158841009962635
AMZN240216C00190000,2023-12-07 12:33PM EST,190.0,0.29,0.25,0.26,0.0,-,6.0,811,31.10%,Call,2024-02-16,1352,0.3189361625650523
AMZN240216C00195000,2023-12-07 12:36PM EST,195.0,0.19,0.16,0.17,0.0,-,6.0,725,31.45%,Call,2024-02-16,1353,0.3217935283264669
AMZN240216C00200000,2023-12-08 10:39AM EST,200.0,0.09,0.09,0.1,-0.01,-10.00%,610.0,22057,31.25%,Call,2024-02-16,1354,0.31079288953173884
AMZN240216C00205000,2023-12-08 9:43AM EST,205.0,0.07,0.06,0.07,-0.01,-12.50%,134.0,1099,31.93%,Call,2024-02-16,1355,0.32153581688348293
AMZN240216C00210000,2023-12-08 10:34AM EST,210.0,0.04,0.03,0.04,0.0,-,126.0,18819,31.74%,Call,2024-02-16,1356,0.32003077688332804
AMZN240216P00075000,2023-12-07 10:16AM EST,75.0,0.02,0.02,0.03,0.0,-,6.0,1694,55.86%,Put,2024-02-16,1359,0.5570538787606295
AMZN240216P00100000,2023-12-07 2:08PM EST,100.0,0.19,0.18,0.2,0.0,-,34.0,5970,43.56%,Put,2024-02-16,1364,0.44229632462054935
AMZN240216P00105000,2023-12-08 9:43AM EST,105.0,0.3,0.28,0.3,0.02,+7.14%,50.0,5393,41.41%,Put,2024-02-16,1365,0.42461022580607233
AMZN240216P00110000,2023-12-08 10:07AM EST,110.0,0.42,0.42,0.44,-0.02,-4.55%,53.0,6723,39.21%,Put,2024-02-16,1366,0.39902450564865943
AMZN240216P00115000,2023-12-08 10:06AM EST,115.0,0.65,0.65,0.67,-0.02,-2.99%,145.0,9692,37.45%,Put,2024-02-16,1367,0.3824444219422121
AMZN240216P00120000,2023-12-08 10:37AM EST,120.0,1.0,0.97,1.0,0.02,+2.04%,14.0,8737,35.65%,Put,2024-02-16,1368,0.36727027882690977
AMZN240216P00125000,2023-12-08 10:23AM EST,125.0,1.46,1.49,1.52,-0.03,-2.01%,144.0,9632,34.20%,Put,2024-02-16,1369,0.34865956370590795
AMZN240216P00130000,2023-12-08 10:39AM EST,130.0,2.31,2.23,2.26,0.05,+2.21%,418.0,23321,32.76%,Put,2024-02-16,1370,0.3424365351540899
AMZN240216P00135000,2023-12-08 10:45AM EST,135.0,3.4,3.3,3.35,0.1,+3.03%,29.0,13515,31.64%,Put,2024-02-16,1371,0.33149326980758204
AMZN240216P00140000,2023-12-08 10:54AM EST,140.0,4.75,4.75,4.8,0.0,-,46.0,20271,30.41%,Put,2024-02-16,1372,0.31581949539292764
AMZN240216P00145000,2023-12-08 10:36AM EST,145.0,6.8,6.65,6.75,0.15,+2.26%,6.0,8081,29.39%,Put,2024-02-16,1373,0.3116542374443853
AMZN240216P00150000,2023-12-08 10:36AM EST,150.0,9.22,9.1,9.2,0.27,+3.02%,204.0,10563,28.34%,Put,2024-02-16,1374,0.302671151532969
AMZN240216P00160000,2023-12-08 10:07AM EST,160.0,15.45,15.4,15.55,-0.05,-0.32%,130.0,772,25.59%,Put,2024-02-16,1376,0.2805753403999056
AMZN240216P00165000,2023-12-08 10:28AM EST,165.0,19.15,19.25,19.45,0.47,+2.52%,6.0,103,23.87%,Put,2024-02-16,1377,0.2621430965711959
AMZN240216P00175000,2023-12-07 2:03PM EST,175.0,28.2,28.1,28.7,0.0,-,4.0,1,23.90%,Put,2024-02-16,1379,0.2718848416051135
AMZN240216P00180000,2023-12-06 3:02PM EST,180.0,34.6,33.2,33.7,0.0,-,4593.0,1,26.86%,Put,2024-02-16,1380,0.42326242809848985
AMZN240315C00070000,2023-12-06 9:47AM EST,70.0,77.35,77.35,77.8,0.0,-,4.0,1435,86.62%,Call,2024-03-15,1390,0.826435820559877
AMZN240315C00080000,2023-11-22 2:38PM EST,80.0,67.74,67.45,68.85,0.0,-,5.0,4342,81.05%,Call,2024-03-15,1392,0.7398727102019829
AMZN240315C00095000,2023-12-07 1:08PM EST,95.0,54.0,52.85,53.7,0.0,-,10.0,1623,62.87%,Call,2024-03-15,1395,0.6747624553667338
AMZN240315C00100000,2023-12-07 3:58PM EST,100.0,48.64,48.45,48.8,0.0,-,10.0,2901,60.00%,Call,2024-03-15,1396,0.5733151586981029
AMZN240315C00120000,2023-12-08 10:48AM EST,120.0,29.84,29.8,30.0,0.29,+0.98%,122.0,6256,45.01%,Call,2024-03-15,1400,0.4142911387312173
AMZN240315C00125000,2023-12-08 10:44AM EST,125.0,25.4,25.6,25.7,-0.27,-1.05%,29.0,3830,42.30%,Call,2024-03-15,1401,0.38377868408263516
AMZN240315C00130000,2023-12-07 3:22PM EST,130.0,21.23,21.55,21.65,-0.52,-2.39%,5.0,7492,40.04%,Call,2024-03-15,1402,0.3604373783424627
AMZN240315C00135000,2023-12-08 10:27AM EST,135.0,17.95,17.8,17.9,-0.05,-0.28%,9.0,5963,38.15%,Call,2024-03-15,1403,0.36466986672192114
AMZN240315C00140000,2023-12-08 10:19AM EST,140.0,14.7,14.35,14.45,0.17,+1.17%,62.0,22202,36.38%,Call,2024-03-15,1404,0.3563871459929427
AMZN240315C00145000,2023-12-08 10:40AM EST,145.0,11.09,11.3,11.4,-0.36,-3.14%,56.0,9470,34.93%,Call,2024-03-15,1405,0.3245170735345022
AMZN240315C00150000,2023-12-08 10:53AM EST,150.0,8.72,8.7,8.75,-0.08,-0.91%,6622.0,21399,33.63%,Call,2024-03-15,1406,0.3228282024929282
AMZN240315C00155000,2023-12-08 10:31AM EST,155.0,6.5,6.55,6.6,-0.2,-2.99%,210.0,12623,32.75%,Call,2024-03-15,1407,0.31318662608446846
AMZN240315C00160000,2023-12-08 10:31AM EST,160.0,4.85,4.75,4.85,-0.02,-0.41%,238.0,8218,31.98%,Call,2024-03-15,1408,0.31016395109070033
AMZN240315C00165000,2023-12-08 10:54AM EST,165.0,3.44,3.4,3.45,-0.06,-1.71%,93.0,6004,31.22%,Call,2024-03-15,1409,0.30326101824705687
AMZN240315C00170000,2023-12-08 10:28AM EST,170.0,2.48,2.38,2.4,0.08,+3.33%,89.0,6527,30.63%,Call,2024-03-15,1410,0.3023520275544627
AMZN240315C00175000,2023-12-08 10:31AM EST,175.0,1.66,1.65,1.67,-0.03,-1.78%,46.0,4444,30.36%,Call,2024-03-15,1411,0.29611749507261237
AMZN240315C00180000,2023-12-08 10:17AM EST,180.0,1.2,1.12,1.14,0.06,+5.26%,4.0,4774,30.13%,Call,2024-03-15,1412,0.29908409188735985
AMZN240315C00185000,2023-12-08 10:28AM EST,185.0,0.8,0.76,0.77,0.02,+2.56%,7.0,2673,29.97%,Call,2024-03-15,1413,0.2966130873097612
AMZN240315C00190000,2023-12-08 10:34AM EST,190.0,0.53,0.51,0.53,-0.01,-1.85%,120.0,953,30.05%,Call,2024-03-15,1414,0.2952040146040144
AMZN240315C00200000,2023-12-08 10:25AM EST,200.0,0.26,0.24,0.26,0.01,+4.00%,15.0,2488,30.49%,Call,2024-03-15,1416,0.30040954355426625
AMZN240315C00210000,2023-12-07 3:57PM EST,210.0,0.12,0.12,0.14,0.0,-,63.0,2442,31.35%,Call,2024-03-15,1417,0.30312262677347995
AMZN240315C00220000,2023-12-08 10:46AM EST,220.0,0.07,0.07,0.08,-0.01,-12.50%,205.0,2978,32.32%,Call,2024-03-15,1418,0.31471915578152226
AMZN240315P00050000,2023-12-07 11:30AM EST,50.0,0.01,0.0,0.02,0.0,-,45.0,1026,67.97%,Put,2024-03-15,1419,0.6876288619761296
AMZN240315P00055000,2023-11-22 1:33PM EST,55.0,0.02,0.0,0.02,0.0,-,10.0,1093,62.50%,Put,2024-03-15,1420,0.6696587043377109
AMZN240315P00065000,2023-12-08 10:00AM EST,65.0,0.02,0.02,0.03,-0.01,-33.33%,10.0,1088,56.64%,Put,2024-03-15,1422,0.5616086505802498
AMZN240315P00070000,2023-12-08 10:00AM EST,70.0,0.04,0.03,0.04,-0.01,-20.00%,10.0,2532,53.52%,Put,2024-03-15,1423,0.551091386933124
AMZN240315P00080000,2023-12-07 2:24PM EST,80.0,0.08,0.07,0.09,0.0,-,70.0,3513,49.61%,Put,2024-03-15,1425,0.4973162383416229
AMZN240315P00095000,2023-12-07 1:29PM EST,95.0,0.23,0.23,0.25,0.0,-,16.0,5671,42.63%,Put,2024-03-15,1428,0.4291713606883179
AMZN240315P00100000,2023-12-07 3:58PM EST,100.0,0.35,0.34,0.35,0.0,-,22.0,9895,40.48%,Put,2024-03-15,1429,0.41386315099780324
AMZN240315P00105000,2023-12-07 1:33PM EST,105.0,0.48,0.49,0.51,0.0,-,6.0,8164,38.77%,Put,2024-03-15,1430,0.3921743978837024
AMZN240315P00110000,2023-12-08 10:54AM EST,110.0,0.7,0.7,0.72,-0.01,-1.41%,13.0,29231,36.89%,Put,2024-03-15,1431,0.37636320749724334
AMZN240315P00115000,2023-12-08 10:52AM EST,115.0,1.03,1.0,1.03,0.02,+1.98%,11.0,10669,35.25%,Put,2024-03-15,1432,0.3629618837994899
AMZN240315P00120000,2023-12-08 10:31AM EST,120.0,1.49,1.45,1.48,0.03,+2.05%,15.0,13647,33.80%,Put,2024-03-15,1433,0.3498967992735443
AMZN240315P00125000,2023-12-08 9:30AM EST,125.0,2.13,2.09,2.12,-0.02,-0.93%,6.0,15100,32.50%,Put,2024-03-15,1434,0.3377294110069526
AMZN240315P00130000,2023-12-08 10:37AM EST,130.0,3.05,2.97,3.0,0.04,+1.33%,101.0,15588,31.28%,Put,2024-03-15,1435,0.3286454105193793
AMZN240315P00135000,2023-12-08 10:38AM EST,135.0,4.25,4.15,4.2,0.15,+3.66%,162.0,7969,30.20%,Put,2024-03-15,1436,0.31932676754156747
AMZN240315P00140000,2023-12-08 10:24AM EST,140.0,5.6,5.65,5.75,-0.13,-2.27%,73.0,11484,29.13%,Put,2024-03-15,1437,0.3034148557510529
AMZN240315P00145000,2023-12-08 10:28AM EST,145.0,7.89,7.7,7.7,0.29,+3.82%,138.0,5939,28.05%,Put,2024-03-15,1438,0.30745659579369866
AMZN240315P00150000,2023-12-08 10:42AM EST,150.0,10.3,10.0,10.1,0.5,+5.10%,136.0,7079,26.97%,Put,2024-03-15,1439,0.30109849419565804
AMZN240315P00155000,2023-12-08 10:24AM EST,155.0,12.65,12.85,12.95,0.09,+0.72%,84.0,2429,25.82%,Put,2024-03-15,1440,0.27854529147598983
